SpectraSuiteﾃﾞｰﾀﾌｧｲﾙ
++++++++++++++++++++++++++++++++++++
日時: Fri Sep 16 12:59:12 JST 2016
ﾕｰｻﾞ: kuroda3F136
ﾀﾞｰｸｽﾍﾟｸﾄﾙ: いいえ
ﾘﾌｧﾚﾝｽｽﾍﾟｸﾄﾙ: いいえ
ｻﾝﾌﾟﾙｺﾝﾎﾟﾈﾝﾄｽﾍﾟｸﾄﾙ数: 1
分光器: USB4F05502
Integration Time (usec): 100000 (USB4F05502)
ｽﾍﾟｸﾄﾙ平均: 1 (USB4F05502)
平滑化: 0 (USB4F05502)
暗電流補正: いいえ (USB4F05502)
ﾊﾟﾙｽ信号/光源有効: いいえ (USB4F05502)
ﾊﾟﾙｽ/光源　起動: いいえ (USB4F05502)
迷光の補正: いいえ (USB4F05502)
処理済みｽﾍﾟｸﾄﾙﾋﾟｸｾﾙ数: 3648
>>>>>Begin Processed Spectral Data<<<<<
401.85	1486.83
402.07	1492.97
402.28	1499.11
402.50	1499.11
402.72	1517.54
402.94	1460.20
403.16	1505.26
403.37	1513.45
403.59	1538.02
403.81	1562.60
404.03	1505.26
404.24	1558.50
404.46	1505.26
404.68	1517.54
404.90	1529.83
405.12	1632.23
405.33	1445.87
405.55	1470.44
405.77	1531.88
405.99	1466.35
406.20	1578.98
406.42	1550.31
406.64	1558.50
406.86	1458.15
407.07	1521.64
407.29	1507.30
407.51	1521.64
407.73	1452.01
407.95	1458.15
408.16	1562.60
408.38	1452.01
408.60	1515.50
408.82	1527.78
409.03	1492.97
409.25	1484.78
409.47	1523.69
409.69	1566.70
409.90	1474.54
410.12	1525.74
410.34	1562.60
410.56	1509.35
410.77	1441.77
410.99	1540.07
411.21	1544.17
411.42	1486.83
411.64	1527.78
411.86	1501.16
412.08	1529.83
412.29	1501.16
412.51	1499.11
412.73	1490.92
412.95	1544.17
413.16	1531.88
413.38	1492.97
413.60	1503.21
413.81	1413.10
414.03	1464.30
414.25	1495.02
414.47	1488.87
414.68	1509.35
414.90	1427.43
415.12	1480.68
415.33	1525.74
415.55	1505.26
415.77	1458.15
415.99	1447.91
416.20	1523.69
416.42	1517.54
416.64	1505.26
416.85	1509.35
417.07	1513.45
417.29	1548.26
417.50	1552.36
417.72	1435.63
417.94	1533.93
418.15	1470.44
418.37	1497.07
418.59	1558.50
418.81	1587.18
419.02	1587.18
419.24	1470.44
419.46	1427.43
419.67	1533.93
419.89	1546.22
420.11	1474.54
420.32	1443.82
420.54	1546.22
420.76	1499.11
420.97	1535.98
421.19	1464.30
421.41	1470.44
421.62	1441.77
421.84	1431.53
422.06	1490.92
422.27	1476.59
422.49	1509.35
422.71	1486.83
422.92	1511.40
423.14	1492.97
423.36	1542.12
423.57	1538.02
423.79	1499.11
424.00	1447.91
424.22	1550.31
424.44	1535.98
424.65	1542.12
424.87	1482.73
425.09	1503.21
425.30	1484.78
425.52	1519.59
425.74	1445.87
425.95	1519.59
426.17	1501.16
426.38	1476.59
426.60	1552.36
426.82	1499.11
427.03	1464.30
427.25	1443.82
427.47	1429.48
427.68	1527.78
427.90	1531.88
428.11	1574.89
428.33	1585.13
428.55	1572.84
428.76	1515.50
428.98	1478.63
429.20	1427.43
429.41	1480.68
429.63	1515.50
429.84	1476.59
430.06	1474.54
430.28	1533.93
430.49	1482.73
430.71	1423.34
430.92	1533.93
431.14	1507.30
431.36	1472.49
431.57	1476.59
431.79	1529.83
432.00	1529.83
432.22	1488.87
432.43	1449.96
432.65	1488.87
432.87	1449.96
433.08	1535.98
433.30	1513.45
433.51	1431.53
433.73	1495.02
433.95	1533.93
434.16	1495.02
434.38	1599.46
434.59	1540.07
434.81	1533.93
435.02	1546.22
435.24	1624.04
435.46	1646.57
435.67	1609.70
435.89	1611.75
436.10	1562.60
436.32	1564.65
436.53	1540.07
436.75	1574.89
436.96	1578.98
437.18	1523.69
437.40	1605.61
437.61	1501.16
437.83	1511.40
438.04	1456.11
438.26	1499.11
438.47	1513.45
438.69	1456.11
438.90	1658.85
439.12	1593.32
439.33	1505.26
439.55	1474.54
439.76	1421.29
439.98	1484.78
440.20	1499.11
440.41	1464.30
440.63	1499.11
440.84	1474.54
441.06	1515.50
441.27	1464.30
441.49	1443.82
441.70	1480.68
441.92	1501.16
442.13	1585.13
442.35	1531.88
442.56	1538.02
442.78	1357.80
442.99	1546.22
443.21	1523.69
443.42	1538.02
443.64	1538.02
443.85	1404.91
444.07	1538.02
